Actual,Predicted,Error,Error_%
1.004,1.0078027522817126,0.0038027522817125625,0.37876018742156997
0.825,0.8243711168364579,-0.0006288831635420378,0.07622826224751973
1.022,1.0195875251860111,-0.002412474813988874,0.2360542870830601
1.003,1.000253015090729,-0.002746984909270944,0.2738768603460563
0.529,0.5311209649849503,0.002120964984950291,0.4009385604820966
1.051,1.0544632403256768,0.0034632403256769084,0.3295185847456621
0.907,0.9064168096610369,-0.0005831903389631465,0.06429882458248583
0.874,0.8752165122106345,0.0012165122106344572,0.13918904011835898
0.176,0.1835312582622708,0.007531258262270801,4.279124012653865
0.68,0.6795312320690079,-0.0004687679309921533,0.06893646044002254
0.822,0.8233451272455764,0.0013451272455764496,0.16364078413338803
0.783,0.7818737789496328,-0.0011262210503671932,0.14383410604944996
0.52,0.521659248735844,0.001659248735843999,0.3190862953546152
0.907,0.9075298877728257,0.000529887772825699,0.05842202566986759
0.747,0.7468794348006238,-0.00012056519937619914,0.016139919595207382
0.97,0.9694677802213013,-0.0005322197786986615,0.05486801842254243
0.859,0.8582777916417027,-0.0007222083582972827,0.08407547826510858
0.796,0.7961635127543805,0.00016351275438042379,0.02054180331412359
0.717,0.7183026745108589,0.00130267451085897,0.18168403219790374
0.922,0.9227923638367022,0.0007923638367021146,0.08593967860109702
0.99,0.9913629835823901,0.001362983582390065,0.1376751093323298
0.919,0.9190089122596456,8.912259645610376e-06,0.0009697779810239799
0.906,0.9069327486910058,0.0009327486910057914,0.1029523941507496
0.939,0.9377833130122487,-0.0012166869877512365,0.12957262915348633
0.78,0.77950789104906,-0.0004921089509399845,0.06309089114615185
0.737,0.7360981328569288,-0.0009018671430711667,0.12237003298116236
0.543,0.5467053915319008,0.003705391531900748,0.6823925473113716
1.009,1.0087499920131204,-0.0002500079868794636,0.02477779850143346
